,6626,6557,8859,6471,6469,6461
512553600,138.73371968377327,88.05639643375493,424.12349526573723,266.87541679296754,75.57384243188233,116.78033526465086
512640000,137.96276631381483,87.77914161310387,423.29969389859,265.93858745074266,75.17815921730126,116.33076830225119
512726400,135.71467573361917,86.65967240306863,420.89616342326053,263.6066383752652,74.05827589230073,114.85268422958536
